Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729719511523,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,NaN,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,53.13236999511719,68719476736,0,36760920064,0
52,1729719511523,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,66.66667175292969,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,53.13236999511719,68719476736,0,36760920064,0
52,1729719511577,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,50,0,33.333335876464844,16.666667938232422,0,0,0,0,20,0,20,0,0,0,0,0,53.13236999511719,68719476736,0,36760920064,0
52,1729719511630,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,20,0,20,0,0,0,0,0,60.000003814697266,0,40,0,33.333335876464844,0,0,0,53.13236999511719,68719476736,0,36760920064,0
52,1729719511683,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,60.000003814697266,0,20,0,40,0,20,0,50,0,40,0,33.333335876464844,0,60.000003814697266,0,47.497257232666016,68719476736,0,36760920064,0
52,1729719511737,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,66.66667175292969,0,50,0,28.571430206298828,0,60.000003814697266,0,40,0,50,0,40,0,40,0,47.497257232666016,68719476736,0,36760920064,0
52,1729719511790,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,60.000003814697266,14.285715103149414,40,0,25,0,42.85714340209961,0,66.66667175292969,0,40,0,25,0,60.000003814697266,0,47.497257232666016,68719476736,0,36760920064,0
52,1729719511843,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,40,0,20,0,33.333335876464844,16.666667938232422,25,0,60.000003814697266,0,66.66667175292969,0,57.142860412597656,0,33.333335876464844,0,47.497257232666016,68719476736,0,36760920064,0
52,1729719511897,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,50,0,0,0,0,0,16.666667938232422,0,16.666667938232422,0,25,0,20,0,20,0,47.497257232666016,68719476736,0,36760920064,0
52,1729719511950,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,70,69,68,68,67,66,68,66,33.333335876464844,0,40,0,0,0,20,0,20,0,33.333335876464844,0,0,0,0,0,47.497257232666016,68719476736,0,36760920064,0
